,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
126,,"Oh, Lonesome Me",,['Loggins & Messina'],2O7sOKJ6DBLE0ePdnWk97Z,0.671,0.75,4,-8.214,1,0.0467,0.215,0.109,0.0825,0.809,106.412,169173,4
127,,Kiss Kiss (feat. T-Pain),,"['Chris Brown', 'T-Pain']",3wKKkGVn7cVSfgPeYYIiXG,0.729,0.658,10,-3.386,0,0.225,0.0506,0,0.0693,0.551,140.043,250667,3
128,,Cyclone (feat. T-Pain),,"['Baby Bash', 'T-Pain']",27mhCGdAA8gM7b33KIiB3k,0.641,0.72,11,-4.326,1,0.0552,0.0102,0,0.154,0.578,77.969,222027,4
129,,El Zapato,,['Los Remis'],0wySTfu3fm5qken4BbZBnC,0.837,0.696,7,-6.312,0,0.0378,0.285,0.00195,0.154,0.964,134.536,206387,4
130,,Abrazame y Perdoname,,['La Apuesta'],0w8yx6IabNOKltsP6ABqcM,0.84,0.663,0,-4.787,1,0.0452,0.608,0.000115,0.0632,0.977,140.029,242800,4
131,,Let's Dance to Joy Division,,['The Wombats'],60Ih7J2Q1o9shvMC2OAALu,0.399,0.838,4,-6.679,1,0.102,0.00127,0,0.576,0.747,116.911,191293,4
132,,The Stable Song,,['Gregory Alan Isakov'],3G9ETaH55bMQx8hwNhAgbU,0.626,0.432,2,-11.948,1,0.0283,0.633,0.00239,0.127,0.361,137.93,360933,4
133,,Chuy Y Mauricio,,['El Potro De Sinaloa'],04xO1gevudj8k7y2wTGTjC,0.918,0.422,7,-4.506,1,0.0712,0.66,0.000992,0.033,0.962,96.225,171493,3
134,,Me and Mrs. Jones,,['Michael Bublé'],30cwzvmxhBPdlD1g9efF0k,0.36,0.381,1,-8.666,1,0.0488,0.59,5.15E-05,0.0846,0.346,198.228,271787,3
135,,Eyes on Fire,,['Blue Foundation'],3XHrTm6WE2BOHafLwTT3GR,0.544,0.383,3,-10.143,0,0.0334,0.67,0.00204,0.125,0.367,145.025,302827,4
136,,Pocketful of Sunshine,,['Natasha Bedingfield'],1uigwk5hNV84zRd5YQQRTk,0.721,0.88,9,-3.896,0,0.0454,0.191,0,0.0769,0.655,110.021,202907,4
137,,The Pride,,['Five Finger Death Punch'],325DnWQMb1hU1EEfmOFGiF,0.493,0.987,4,-3.398,1,0.122,8.96E-06,0,0.231,0.354,103.979,203813,4
138,,"Down To The River To Pray - From “O Brother, Where Art Thou” Soundtrack",,['Alison Krauss'],3WJ8xIHrNTtP5YsXOqqyml,0.542,0.215,4,-11.795,1,0.0736,0.948,0,0.301,0.601,131.976,176360,4
139,,Makes Me Wonder,,['Maroon 5'],1lHXlGlve5Zx8tXLhyjDwM,0.803,0.851,7,-2.429,1,0.0357,0.00485,0.000358,0.0577,0.881,113.996,211080,4
140,,Livin' Our Love Song,,['Jason Michael Carroll'],5NhZkLMccDVhxocmVHDu4G,0.488,0.855,7,-3.417,1,0.0399,0.287,0,0.132,0.799,148.971,231467,4
141,,Apologize,,"['Timbaland', 'OneRepublic']",6ucR4KfvsBFWCMVFDvyKKl,0.653,0.604,8,-6.017,1,0.0278,0.0292,0,0.097,0.101,118.016,184400,4
142,,Watch Me Flex (Bonus Track),,['Snak The Ripper'],2lxS662fxIcA7bokGsmxNm,0.687,0.908,5,-5.838,1,0.37,0.503,7.42E-05,0.186,0.699,95.96,120027,4
143,,Fishin' in the Dark,,['Nitty Gritty Dirt Band'],19Pwe795pS5bS2Jr57gHK3,0.771,0.283,2,-16.326,1,0.0444,0.198,0,0.0888,0.906,77.756,202787,4
144,,Gravity,,['Sara Bareilles'],4oa14QBfWRDfJy2agySy0L,0.27,0.275,0,-10.357,1,0.0356,0.834,0,0.146,0.231,168.964,232760,4
145,,Josephine,,['Brandi Carlile'],2IjAfjpkHB1KcQHn5zqzdv,0.557,0.185,8,-12.174,1,0.0439,0.913,2.22E-05,0.15,0.418,145.772,182187,4
146,,Breakdown,,['Seether'],0Q9f1NBvKCC37V4oJVEgCh,0.417,0.871,1,-3.54,1,0.039,0.000483,3.43E-05,0.0867,0.188,142.003,209267,4
147,,Dreamer,,['Terry Oldfield'],5FrqtTGsi1iXxvJZRxIngH,0.51,0.376,4,-12.027,0,0.0343,0.729,0.000413,0.355,0.268,128.053,376080,4
148,,This Is Why I'm Hot,,['MiMS'],0AA6zq5ArZ1sSH7VIMi4NK,0.621,0.6,8,-6.349,1,0.576,0.277,0,0.495,0.485,80.021,253707,4
149,,Hood Nigga,,['Gorilla Zoe'],323Tzd2yjV4pifrVAajafb,0.875,0.732,1,-5.135,1,0.0635,0.0198,0,0.11,0.159,87.142,200933,4
150,,Into the Night (feat. Chad Kroeger),,"['Santana', 'Chad Kroeger']",5Hv1QAbRWrUSUHaT0CmnMS,0.595,0.844,7,-4.678,1,0.0331,0.0137,0,0.234,0.603,127.981,222440,4
151,,How Do I Breathe,,['Mario'],174rZBKJAqD10VBnOjlQQ3,0.684,0.455,5,-8.216,1,0.0307,0.215,1.08E-06,0.263,0.487,97.956,216893,4
152,,Beautiful Girls,,['Sean Kingston'],1hGy2eLcmC8eKx7qr1tOqx,0.762,0.661,1,-6.075,0,0.0687,0.15,0,0.256,0.769,130.009,225373,4
153,,Voodoo,,['Godsmack'],7cPt6AnMcdZCqsNY9Lyhjk,0.777,0.661,0,-8.345,0,0.0493,0.172,1.58E-06,0.147,0.848,120.015,279853,4
154,,2 Step - Feat. T-Pain & Jim Jones - Remix,,['Lydell Lucky'],4duAM9CrgspEQyP3B8ZyhT,0.731,0.565,9,-8.393,0,0.223,0.0376,0,0.432,0.544,154.096,211453,4
155,,Kindred Spirit,,['Deuter'],3DnYVJJH3H6P7Svy4x2DYT,0.182,0.0824,4,-22.399,0,0.0468,0.98,0.903,0.113,0.0389,151.087,499267,4
156,,You're Gonna Miss This,,['Trace Adkins'],7Efs0OIW6zgQyH7ehKZYpN,0.5,0.665,8,-7.157,1,0.0355,0.0237,6.41E-05,0.0994,0.32,154.997,224960,4
157,,Deja Vu (feat. Jay-Z),,"['Beyoncé', 'JAY-Z']",423EcxblW9F4nnQkqcqMlK,0.644,0.746,7,-4.941,1,0.341,0.0071,1.22E-05,0.0743,0.355,105.253,240280,4
158,,Chelsea Dagger,,['The Fratellis'],3ItzRpwvKtkDSNdRSjXu7Z,0.512,0.817,7,-3.154,1,0.142,0.0505,0,0.0775,0.552,154.607,215173,4
159,,Real Muthaphuckkin' G's,,['Eazy-E'],53BZ6XygAoubR5DU5w38Vq,0.724,0.853,11,-3.895,0,0.283,0.0164,0,0.65,0.775,170.51,332733,4
160,,Just Like You,,['Three Days Grace'],1RtnIF8uRwTLxmcR87V6Wo,0.373,0.737,1,-5.282,1,0.0297,9.40E-06,0,0.0696,0.565,177.9,186893,4
161,,"I Stand Alone - From ""The Scorpion King"" Soundtrack",,['Godsmack'],49aRhw57RBNoj4uK3WbJLm,0.211,0.921,0,-4.468,1,0.0729,4.51E-05,0,0.1,0.351,171.9,243840,4
162,,3's & 7's,,['Queens of the Stone Age'],63wsuMhok6GgcBRd2strGk,0.438,0.99,10,-3.89,0,0.108,0.0651,0.0222,0.359,0.452,131.306,214067,4
163,,Te Voy a Enseñar a Querer,,['Manoella Torres'],1611GmlolwbEqZgoi3nqvN,0.382,0.395,9,-10.64,1,0.033,0.665,1.03E-06,0.644,0.767,147.013,196200,4
164,,Heart It Races - Cover Version,,['Dr. Dog'],7iIHuE8flRpDgrdFuv6kcF,0.705,0.474,10,-13.081,1,0.0391,0.444,0.0533,0.338,0.756,98.612,233128,4
165,,Careless Whisper,,['Seether'],46eHxWRKmtYhUHPDRgclt6,0.469,0.943,2,-4.196,1,0.102,6.07E-05,0.00547,0.0717,0.358,134.031,296973,4
166,,"Dear Maria, Count Me In",,['All Time Low'],0JJP0IS4w0fJx01EcrfkDe,0.459,0.895,2,-3.126,1,0.0805,0.00725,0,0.206,0.572,181.04,182827,4
167,,Bartender (feat. Akon),,"['T-Pain', 'Akon']",1RGIjMFMgJxkZHMDXVYzOJ,0.832,0.391,8,-8.504,1,0.0628,0.0564,0,0.224,0.436,104.961,238800,4
168,,Hosanna,,['Hillsong UNITED'],5VlojXyAGM1q9ke2ybxrVT,0.403,0.658,1,-4.713,0,0.0314,0.0331,0.00137,0.168,0.0897,153.903,330360,4
169,,On Call,,['Kings of Leon'],28POcTYQKfkjz6qTIvtjG1,0.307,0.791,7,-5.408,1,0.119,0.0285,0.000804,0.395,0.141,193.356,201800,4
170,,the WORLD,,['Nightmare'],1g0SlTCGN9j3OicWHfSKEn,0.531,0.904,11,-3.869,0,0.0419,0.00353,0,0.328,0.753,94.999,228120,4
171,,Zitácuaro Michoacán,,['La Dinastia de Tuzantla Mich'],09dAYoq6F8S2cMp4f13e4l,0.688,0.743,5,-11.01,1,0.0407,0.151,0.000218,0.187,0.964,112.893,170867,4
172,,Can't Tell Me Nothing,,['Kanye West'],2MIBAmYwiuGoKUlpq9B9sZ,0.596,0.62,5,-6.133,0,0.039,0.0122,0,0.82,0.102,80.029,271600,4
173,,I Get It,,['Chevelle'],3K8hcmiEnCiVFqqHoMMz4q,0.506,0.963,3,-3.805,1,0.0709,9.20E-05,0.000424,0.147,0.352,124.462,234987,4
174,,Romeo And Juliet,,['The Killers'],1kfrnPViuzKdNwmH21ehLg,0.611,0.397,9,-8.47,1,0.0266,0.43,8.89E-06,0.239,0.347,84.359,327867,4
175,,When You Look Me In The Eyes,,['Jonas Brothers'],4kf33kU0KAlkNBK9pNbYNU,0.399,0.767,2,-3.732,1,0.0328,0.0242,0,0.306,0.507,135.943,249693,4
176,,Blue Jeans and a Rosary,,['Kid Rock'],0xk2pGhKtVFY8bTdozH3bv,0.669,0.613,0,-5.537,1,0.0267,0.0552,0,0.12,0.524,130.054,275653,4
177,,Cowgirls Don't Cry,,['Brooks & Dunn'],76fUOrKOcUnAceODDPBidy,0.655,0.668,9,-5.251,1,0.0302,0.0626,2.78E-06,0.179,0.619,114.881,219813,4
178,,Overture / Akumajo Dracula X Rondo of Blood,,['Castlevania Sound Team'],7fw5FX6btrUUnarxFaNtcu,0.421,0.904,1,-8.621,1,0.0364,4.86E-06,0.9,0.136,0.193,143.318,65160,4
179,,The Bleeding,,['Five Finger Death Punch'],4l4ytfBCPSovTX8CB5li3m,0.32,0.811,0,-5.568,0,0.0504,0.00149,0,0.0986,0.124,159.958,268667,4
180,,Si Nos Quedara Poco Tiempo,,['Chayanne'],5Z8lZ3FhHDMF85kZXXGhFZ,0.608,0.784,0,-5.763,1,0.0302,0.0457,0,0.128,0.702,149.949,199133,4
181,,The Difference Between Medicine And Poison Is In The Dose,,['Circa Survive'],3SizB9Beb0HZHww3PjoXbQ,0.374,0.739,7,-5.193,0,0.0477,5.80E-06,0.000141,0.109,0.359,148.078,257693,3
182,,None Shall Pass,,['Aesop Rock'],5DJTYOAHZEKjNqXpOwnomi,0.707,0.683,0,-8.728,1,0.0683,0.184,0.00108,0.108,0.567,116.009,243627,4
183,,Under and Over It,,['Five Finger Death Punch'],7DyCmfT0WNViykLTHGT3yO,0.473,0.996,11,-3.027,0,0.173,1.41E-05,0,0.26,0.0952,76.006,218133,4
184,,No Air (feat. Chris Brown),,"['Jordin Sparks', 'Chris Brown']",1jUA4rb6ZCv4gby4YU53xq,0.466,0.759,8,-4.978,0,0.199,0.0521,0,0.0587,0.328,160.033,264373,4
185,,It's a Beautiful Day Today,,['Moby Grape'],4GFslq4BGHrBicUQuvbAw2,0.331,0.441,11,-14.67,1,0.0308,0.863,0.0634,0.132,0.645,114.307,186040,4
186,,Flashing Lights,,"['Kanye West', 'Dwele']",31I3Rt1bPa2LrE74DdNizO,0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,237507,4
187,,D.A.N.C.E,,['Justice'],33yAEqzKXexYM3WlOYtTfQ,0.613,0.962,6,-5.07,0,0.278,0.034,0,0.824,0.496,113.015,242267,4
188,,Throw Some D's,,"['Rich Boy', 'Polow Da Don']",6SmPPtaMnfxgz5duA6t9Cu,0.697,0.86,11,-5.181,1,0.43,0.0368,0,0.0721,0.433,160.895,263920,4
189,,Hey Jude,,['Rockabye Baby!'],0WVANCXVNakUjvkT6a9vJZ,0.273,0.184,5,-17.382,1,0.0349,0.849,0.933,0.097,0.237,129.806,273400,4
190,,Same Girl (with Usher),,"['R. Kelly', 'Usher']",6OSmeoh8kXhCfz9WqvzDoJ,0.717,0.583,1,-5.008,1,0.146,0.506,0,0.0821,0.816,139.76,252933,4
191,,Take It Easy - 2006 Remaster,,['Travis Tritt'],1UEKaf3j6eXeNbySz761lc,0.632,0.876,7,-5.21,1,0.0276,0.0116,0,0.0537,0.738,140.967,213707,4
192,,No Te Veo - Digital Single,,['Casa De Leones'],40EDOraCqoiMf14TzODihf,0.847,0.873,8,-4.805,0,0.0804,0.0558,3.21E-06,0.325,0.966,116.007,255987,4
193,,Irreplaceable,,['Beyoncé'],6RX5iL93VZ5fKmyvNXvF1r,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46E-06,0.167,0.509,175.868,227853,4
194,,Voy a pintar un corazón,,['Los Acosta'],6JVU5TollB4mTzMkb5d8Z9,0.759,0.588,9,-11.458,1,0.0295,0.117,8.69E-05,0.0633,0.853,102.035,208640,4
195,,I'm Not Jesus - International Version,,"['Apocalyptica', 'Corey Taylor']",1JrtC2ubRFV2xB79J3UY1Z,0.509,0.856,11,-3.943,0,0.0331,0.00017,0.00302,0.12,0.535,84.542,213960,4
196,,Shawty Is Da Shit,,"['The-Dream', 'Fabolous']",5RC9YDHON0nXKmcQrL6WV6,0.785,0.479,7,-4.956,0,0.044,0.083,0,0.0937,0.364,75.889,262773,4
197,,Last Request,,['Paolo Nutini'],6xM8oBy40nK1rOd8WmoOPx,0.605,0.704,5,-6.564,1,0.0476,0.241,0,0.137,0.4,80.925,220413,4
198,,Int'l Players Anthem (I Choose You) (feat. Outkast),,"['UGK', 'Outkast']",4ns1XFP3W5JPyzvnAjMdHD,0.675,0.68,4,-5.01,0,0.256,0.0655,0,0.354,0.845,155.698,259040,4
199,,The Great Escape,,['Boys Like Girls'],6GIrIt2M39wEGwjCQjGChX,0.423,0.94,1,-4.012,0,0.0635,0.00166,0,0.178,0.505,149.934,206520,4
