,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
126,,Recognize (feat. Drake),,"['PARTYNEXTDOOR', 'Drake']",5wUUWVRvrciJqFitZF8R0P,0.643,0.541,2,-5.801,1,0.0426,0.0102,0,0.102,0.165,119.499,311197,4
127,,Unstoppable God,,['Elevation Worship'],7myOvrlSOO7VIyd7JQnSU0,0.54,0.889,8,-5.575,0,0.0567,0.0989,0,0.961,0.363,131.955,261678,4
128,,Zelda's Lullaby,,['Wesley Sprayue'],44ieg18ypWc5gaRImLZEEy,0.569,0.0711,7,-20.209,1,0.0657,0.989,0.951,0.119,0.156,76.436,124029,3
129,,G.O.M.D.,,['J. Cole'],16qYlQ6koFxYVbiJbGHblz,0.89,0.393,4,-10.821,0,0.267,0.331,8.81E-06,0.283,0.304,128.084,301133,4
130,,Word Around Town (feat. Rich Homie Quan),,"['Kevin Gates', 'Rich Homie Quan']",3FvVE0YTeiCFkThIT1nmTL,0.783,0.615,1,-5.533,1,0.189,0.0153,0,0.102,0.562,140.872,191533,4
131,,"Dragon Soul (from ""Dragon Ball Z Kai"")",,['NateWantsToBattle'],7cNhrHKHu6nKTG3hAXI5gz,0.552,0.949,11,-4.835,0,0.104,0.0399,0,0.536,0.458,161.792,99259,4
132,,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",,"['David Guetta', 'Afrojack', 'Bebe Rexha', 'Nicki Minaj']",5b2bu6yyATC1zMXDGScJ2d,0.596,0.73,9,-4.091,1,0.151,0.24,0,0.325,0.525,85.979,192560,4
133,,Childs Play (feat. Chance the Rapper),,"['SZA', 'Chance the Rapper']",7GPstnufSTScEaw9dMxO9H,0.759,0.342,1,-9.044,0,0.0406,0.775,0,0.112,0.22,99.995,216234,4
134,,Workin' on,,['Colt Ford'],5kSPD3rOo2hGYVwheIxpv8,0.521,0.804,0,-4.395,1,0.0569,0.0658,0,0.0521,0.553,143.952,224700,4
135,,Up Down (Do This All Day) (feat. B.o.B),,"['T-Pain', 'B.o.B']",6lbhWl34Il0WXm5pX1fM9E,0.777,0.497,5,-6.846,0,0.056,0.256,0,0.295,0.465,96.994,231093,4
136,,Jackie and Wilson,,['Hozier'],4JpazKcfOhbwqZrsYhzHee,0.555,0.727,6,-4.202,1,0.0388,0.0579,7.52E-06,0.0937,0.739,82.142,223120,4
137,,Rise up Again,,['Maurice Griffin'],4JJQnrEcYShzqeE2GBWE0C,0.427,0.681,3,-4.245,1,0.129,0.63,0,0.152,0.487,81.468,294747,4
138,,Adrenalina (feat. Jennifer Lopez & Ricky Martin),,"['Wisin', 'Jennifer Lopez', 'Ricky Martin']",2eqDUxbd0JPEhNrJdPlHLs,0.685,0.944,5,-2.793,1,0.145,0.0856,0,0.0927,0.757,124.987,235547,4
139,,I'm Gonna Show You Crazy,,['Bebe Rexha'],5LtNBCM2ve0SxP0dlRVvMu,0.474,0.537,2,-6.77,1,0.0649,0.0758,0,0.316,0.335,90.103,207775,4
140,,Me and My Kind,,['Cody Johnson'],4rW9EUFaMSNVY8JhbqrB6z,0.588,0.807,2,-3.426,1,0.0283,0.0835,0,0.109,0.674,110.014,156200,4
141,,Style,,['Taylor Swift'],4lIxdJw6W3Fg4vUIYCB0S5,0.598,0.786,2,-5.572,1,0.0382,0.00256,0.00143,0.117,0.456,95.021,231000,4
142,,Post to Be (feat. Chris Brown & Jhene Aiko),,"['Omarion', 'Chris Brown', 'Jhené Aiko']",0fgZUSa7D7aVvv3GfO0A1n,0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.208,0.701,97.448,226581,4
143,,Dangerous (feat. Joywave) - Oliver Remix,,"['Big Data', 'Joywave', 'Oliver']",3PVukkbEGmJGoyJG2lfBPP,0.853,0.821,5,-3.954,1,0.0558,0.0433,0.0899,0.1,0.14,110.004,277653,4
144,,Apple Bottom Jeans,,['Kevin Turk'],15uQJm8ACjST5R4tVPnbgw,0.921,0.693,6,-6.863,1,0.134,0.253,0,0.0909,0.93,127.964,229274,4
145,,Brave - Brave,,['Saddleback Kids Worship'],4IpWEf6JwSGVSW3nC1SG10,0.691,0.801,0,-5.835,1,0.0514,0.0192,0,0.149,0.213,134.961,208945,5
146,,Codeine Crazy,,['Future'],0joQFwiBKmi6X1Iq5R1ubH,0.745,0.617,6,-7.22,0,0.144,0.168,0,0.389,0.185,125.98,346907,4
147,,Kiss Me Kiss Me,,['5 Seconds of Summer'],4Ulq0gMDyMQuwKbM2ocx9x,0.475,0.942,0,-4.775,1,0.0966,0.000252,0,0.101,0.397,150.049,204620,4
148,,I'd Rather Sleep,,['Kero Kero Bonito'],56JcHvg7W4cCs6fQEOz2gW,0.765,0.579,10,-7.051,1,0.0496,0.0107,0.362,0.15,0.855,142.065,115352,4
149,,I Love You So,,['The Walters'],1175r6ZmkUjX8dRJLz9Ohk,0.578,0.669,10,-4.898,1,0.0377,0.65,0,0.13,0.503,75.995,160254,4
150,,Dance Her Home,,['Cody Johnson'],2g3vpJiqwswGJbUOSkCWqC,0.674,0.892,0,-3.771,1,0.0293,0.205,0,0.694,0.889,114.048,174680,4
151,,Out the Mud,,['Kevin Gates'],2UyQQjPjq4nA7mYivEkzRx,0.854,0.709,10,-5.214,0,0.105,0.0402,0,0.0901,0.403,129.929,241187,4
152,,Workin' (feat. Alexander King),,"['SMO', 'Alexander King']",4fkUsaC0dJfHp5N1kIrZlr,0.7,0.647,2,-6.497,1,0.0483,0.0105,0,0.251,0.242,86.013,214467,4
153,,KK (feat. Project Pat & Juicy J),,"['Wiz Khalifa', 'Project Pat', 'Juicy J']",45u83Y1YHDC1nYve0NGozt,0.71,0.799,10,-3.269,1,0.0592,0.0664,0,0.389,0.28,150.026,249178,4
154,,In the Garden (Bonus Acoustic Track),,['Cody Johnson'],6UYJYh6nl53FKokXrUwIrx,0.331,0.106,2,-12.565,1,0.0363,0.922,0,0.0884,0.403,75.034,274400,3
155,,Atomos XI,,['A Winged Victory for the Sullen'],5U2Alr98g7ZSnHK6riRYIV,0.37,0.136,7,-18.394,0,0.0376,0.9,0.884,0.126,0.0315,119.928,326027,3
156,,Delirious (Boneless) (feat. Kid Ink),,"['Steve Aoki', 'Chris Lake', 'Tujamo', 'Kid Ink']",2SSFvQBwsxeazzo7z5l9gD,0.706,0.912,8,-4.44,0,0.0565,0.0195,0,0.232,0.925,128.004,223413,4
157,,Habits of My Heart - EP Version,,['Jaymes Young'],0elXIl26ZrovBULLTrEGK6,0.392,0.498,9,-7.63,0,0.117,0.665,0.000118,0.34,0.59,72.048,210639,4
158,,Far Alone (feat. E-40 & Jay Ant),,"['G-Eazy', 'E-40', 'Jay Anthony']",7f1M8ElwbsDozUiWkoAN3I,0.721,0.666,1,-8.226,1,0.0662,0.0724,0,0.217,0.323,97.998,267973,4
159,,Te Metiste,,['Ariel Camacho y Los Plebes Del Rancho'],4KrXsgZHi1yLZLB1Wlgcbt,0.713,0.44,7,-4.714,1,0.0391,0.658,2.24E-05,0.0791,0.809,152.031,209121,3
160,,Leave The Night On,,['Sam Hunt'],3wx2kQWPn9p5UppQbNhPAk,0.514,0.951,9,-3.813,1,0.0603,0.0951,0,0.349,0.838,171.96,192160,4
161,,The Nights,,['Avicii'],0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,176658,4
162,,Candy Store,,"['Jessica Keenan Wynn', 'Alice Lee', 'Elle McLemore']",13Soih2NRLeDx8Unbr22mx,0.728,0.525,1,-5.91,0,0.171,0.585,0,0.0962,0.779,141.855,172827,4
163,,My Type,,['Saint Motel'],2Iq6HhIquO7JKr0KfTNLzU,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82E-05,0.0748,0.567,118.001,204812,4
164,,Tumblr Girls (feat. Christoph Andersson),,"['G-Eazy', 'Christoph Andersson']",4Fv6wNYUixnYkj3Dgfrls8,0.49,0.373,8,-9.762,1,0.26,0.101,0.000105,0.128,0.346,121.889,255680,4
165,,Bad Blood,,['Taylor Swift'],273dCMFseLcVsoSWx59IoE,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45E-06,0.148,0.295,170.157,211933,4
166,,Fire Squad,,['J. Cole'],4Tjh34RS4ACZ6f6srlDBg8,0.516,0.738,11,-7.209,1,0.414,0.28,0,0.621,0.599,175.427,288200,4
167,,Here's To The Zeros,,['Marianas Trench'],6zCoJw7mKhZX40HHAGHvE2,0.785,0.6,6,-5.73,1,0.0504,0.00507,0,0.077,0.753,105.029,230826,4
168,,Confident,,"['Justin Bieber', 'Chance the Rapper']",5Isz0twJeFdduOQEFQLezv,0.738,0.563,5,-5.467,0,0.11,0.113,0,0.191,0.876,134.132,248133,4
169,,Dancin (feat. Luvli) - Krono Remix,,"['Aaron Smith', 'Krono', 'Luvli']",6WkJ2OK163XXS2oARUC9JM,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41E-05,0.289,0.357,119.896,198053,4
170,,XMAS_EVET10 [120][thanaton3 mix],,['Aphex Twin'],6CUxhtTkH0fSwfmsiOKPNV,0.647,0.836,0,-9.045,1,0.0601,0.742,0.927,0.0847,0.624,119.949,631240,4
171,,Quien Te Cantara,,['Interpuesto'],5VNbwfrRBUJfUcwH8nFs1v,0.309,0.669,9,-9.553,0,0.0473,0.00343,0.00512,0.168,0.522,154.66,200063,4
172,,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",,"['Ty Dolla $ign', 'The Weeknd', 'Wiz Khalifa', 'Mustard']",7t2bFihaDvhIrd2gn2CWJO,0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,242983,4
173,,Love Me Harder,,"['Ariana Grande', 'The Weeknd']",5J4ZkQpzMUFojo1CtAZYpn,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,236133,4
174,,Show Me (feat. Chris Brown),,"['Kid Ink', 'Chris Brown']",4q6dqyGM25sKFU8nYAGRe4,0.711,0.508,7,-7.299,1,0.0502,0.0355,0,0.141,0.663,98.098,217800,4
175,,Chamber Of Reflection,,['Mac DeMarco'],7H7NyZ3G075GqPx2evsfeb,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,231724,4
176,,Going Gets Tough,,['The Growlers'],0dEhydwCE5Og4PLKyjfqMR,0.501,0.769,8,-6.257,1,0.0326,0.225,0,0.109,0.737,162.047,208613,4
177,,Qwerty,,['Mushroomhead'],0uDkk9VZCBJuGwYBLI7qog,0.542,0.909,9,-5.025,1,0.0889,0.0147,0.000121,0.159,0.467,154.913,210493,4
178,,Her Way,,['PARTYNEXTDOOR'],2hyfepwCRQsenxVLzsaOtA,0.545,0.487,1,-9.529,1,0.0285,0.0544,0.000885,0.0872,0.119,111.317,216631,4
179,,Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood),,"['Miranda Lambert', 'Carrie Underwood']",6s9m5J92By7jii22Q2XtY2,0.68,0.888,9,-5.308,1,0.055,0.0527,2.82E-06,0.0575,0.484,90.076,169587,4
180,,Alligator Skin Boots,,['McCafferty'],1qFWOGLf8rX2lOLrR9wicN,0.535,0.319,9,-15.397,1,0.0745,0.804,3.91E-06,0.227,0.457,142.883,142656,4
181,,Come with Me Now,,['KONGOS'],2kWowW0k4oFymhkr7LmvzO,0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35E-05,0.0618,0.728,103.987,211960,4
182,,How You Get The Girl,,['Taylor Swift'],6wfugRLamFsTRbPcCpNnP7,0.765,0.656,5,-6.112,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997,247533,4
183,,Fireball (feat. John Ryan),,"['Pitbull', 'John Ryan']",4Y7XAxTANhu3lmnLAzhWJW,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53E-05,0.0607,0.836,122.959,236200,4
184,,A Tale of 2 Citiez,,['J. Cole'],7lL3MvFWFFSD25pBz72Agj,0.559,0.556,6,-7.844,1,0.531,0.553,0,0.251,0.362,189.861,269787,4
185,,No Police,,['Doja Cat'],2XheCI3rWOUChSH5ntgVw9,0.59,0.331,9,-9.986,1,0.0609,0.769,0.00544,0.185,0.292,120.062,240427,4
186,,I Wanna Get Better,,['Bleachers'],1BwhFXqoIsePt21WyWIttb,0.446,0.915,9,-6.221,1,0.141,0.00281,3.87E-05,0.218,0.398,190.013,204520,4
187,,To Hell and Back,,['Sabaton'],1BrgjqSg9du0lj3TUMLluL,0.536,0.849,0,-4.702,1,0.0616,0.00318,0.00197,0.104,0.305,127.002,206547,4
188,,All The Time,,['Bahamas'],0qI1W6chJgvrSAzAkX9JBa,0.711,0.464,4,-4.816,0,0.0488,0.648,0.00373,0.0846,0.507,127.274,234973,4
189,,Xanax and Patron,,"['Berner', 'B-Real', 'Demrick']",6nEx6Or7mScLf7BaZ5WfV9,0.532,0.808,6,-4.52,0,0.18,0.115,1.54E-05,0.596,0.416,169.203,208500,3
190,,Last Words of a Shooting Star,,['Mitski'],7gn3NdQez9Pwbqak4gspz5,0.391,0.167,2,-19.024,1,0.0362,0.47,0.00097,0.11,0.0965,130.498,164227,3
191,,Faded,,['ZHU'],2GQEM9JuHu30sGFvRYeCxz,0.867,0.477,9,-7.183,0,0.049,0.00843,0.175,0.113,0.614,124.979,223480,4
192,,A Lo Mejor,,['Banda MS de Sergio Lizárraga'],1ugCJElyPMmDj2FYPgbD4d,0.758,0.528,2,-5.294,1,0.0312,0.543,2.84E-05,0.215,0.629,129.973,212280,4
193,,Dead Girl Walking,,"['Barrett Wilbert Weed', 'Ryan McCartan']",5L5N8YOsBxdzR9h9sudBgG,0.537,0.664,3,-6.503,1,0.0951,0.518,0,0.0665,0.563,106.198,204613,4
194,,XIII,,['Mr.Kitty'],6dPmWrkCwm4qHoS8Re5RqA,0.473,0.63,11,-12.243,0,0.0304,0.000613,0.965,0.198,0.0398,130.013,216147,3
195,,Break Up In A Small Town,,['Sam Hunt'],7aftSOGSOpSoIlVAQVBb71,0.579,0.776,8,-5.365,1,0.173,0.0749,0,0.239,0.434,136.044,229880,4
196,,Collard Greens,,"['ScHoolboy Q', 'Kendrick Lamar']",0zO8ctW0UiuOefR87OeJOZ,0.825,0.575,11,-4.87,1,0.0633,0.025,9.94E-06,0.205,0.65,153.954,299960,4
197,,Fire Up The Night,,['New Medicine'],0R7KP4GlUebdefGw2Sw9eh,0.599,0.945,5,-4.604,1,0.0695,0.0601,0,0.309,0.676,84.996,179240,4
198,,Light Up Light Up,,"['Baby Bash', 'Z-Ro', 'Berner', 'Baby E']",2U6sE7z0YeIfLbPfciNDLO,0.666,0.468,0,-9.231,1,0.22,0.467,0,0.25,0.379,150.011,247440,4
199,,Cherry Wine - Live,,['Hozier'],1C042FLYy7rP3MfnkOcnha,0.415,0.11,1,-14.901,1,0.0388,0.951,0.00236,0.0962,0.234,81.876,240147,4
