,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
124,,Break Your Heart,,['Taio Cruz'],7ElF5zxOwYP4qVSWVvse3W,0.607,0.934,3,-4.217,1,0.0314,0.0327,0,0.0909,0.568,122.01,201547,4
125,,"Nocturnes, Op. 9: No. 2 in E-Flat Major. Andante",,"['Frédéric Chopin', 'Brigitte Engerer']",2FP7JttwbYPXcXxIihEvop,0.422,0.0163,3,-26.561,1,0.0399,0.989,0.918,0.177,0.108,64.079,274040,4
126,,Cooler Than Me - Single Mix,,"['Mike Posner', 'Gigamesh']",2V4bv1fNWfTcyRJKmej6Sj,0.768,0.82,7,-4.63,0,0.0474,0.179,0,0.689,0.625,129.965,213293,4
127,,En Preparacion,,['Gerardo Ortiz'],5I0SHuT00cgXe7F2MUzEyH,0.732,0.87,0,-2.252,1,0.0595,0.536,0,0.177,0.962,118.034,187280,3
128,,Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,,['Flo Rida'],0xcl9XT60Siji6CSG4y6nb,0.623,0.882,0,-2.574,1,0.0322,0.0205,0,0.194,0.525,127.98,232616,4
129,,El Fruto Prohibido (feat. Adan Zapata),,"['Kodigo 36', 'K36', 'Adán Zapata']",0U0QuNJjuthHhMQmgUO4EB,0.721,0.716,10,-8.307,0,0.38,0.0872,0,0.0829,0.927,159.806,305973,4
130,,Water And A Flame (feat. Adele),,"['Daniel Merriweather', 'Adele']",6FZjUIfR6vEEg1bT9elJlf,0.558,0.689,2,-4.89,0,0.0408,0.0962,0,0.194,0.546,148.118,219187,4
131,,þÚ Ert Jörðin,,['Ólafur Arnalds'],3WoFKA49Hjdoj1O9yhV62c,0.208,0.0847,0,-20.917,1,0.0425,0.982,0.931,0.102,0.0391,123.979,274355,5
132,,Nowhere To Run,,['Stegosaurus Rex'],2PJhATOD9dWsevezmfjoMA,0.809,0.668,7,-6.936,1,0.219,0.678,0.0147,0.0865,0.636,119.976,300000,4
133,,De Qué Me Sirve la Vida,,['Camila'],3YHGqAHprVEArAxLzaBE6O,0.411,0.468,2,-7.058,1,0.0294,0.29,0,0.136,0.179,149.399,248013,4
134,,Wop (Official Version),,['J. Dash'],3zbnvxvqV5lL4Vq0FznWsX,0.836,0.817,7,-5.672,1,0.0677,0.00968,0,0.114,0.647,112.007,230627,4
135,,Bombos y Tarolas,,['Cartel De Santa'],5MyEACD2kRFeh231Z6FkdE,0.894,0.65,10,-4.956,0,0.117,0.00248,0.00869,0.057,0.787,87.982,292160,4
136,,Knives and Pens,,['Black Veil Brides'],2ZhswJTKMkNNTAjrTmPhOJ,0.417,0.976,2,-4.696,0,0.0665,0.000351,0.000117,0.074,0.463,186.081,255840,4
137,,When I'm Small,,['Phantogram'],21nf6u3sQbfViHX7wNZmhK,0.646,0.758,10,-4.34,1,0.0314,0.191,0.097,0.103,0.424,91.998,249067,4
138,,Redneck Woman,,['Gretchen Wilson'],5pQtfVIaQvINzl0XIGKNrC,0.51,0.847,11,-4.622,1,0.087,0.105,0,0.691,0.74,184.942,215920,4
139,,"Forever and Ever, Amen",,['Randy Travis'],4rQSLX4qMiUWL81hEQOuPY,0.701,0.68,2,-8.492,1,0.0264,0.303,1.51E-05,0.159,0.704,90.607,212587,4
140,,"If I'm James Dean, You're Audrey Hepburn",,['Sleeping With Sirens'],1wFRkVclQWfMQQcaVLjmBE,0.425,0.936,8,-5.52,0,0.0829,2.10E-05,0,0.926,0.417,158.046,219107,4
141,,Dear John,,['Taylor Swift'],1ubvV5ECkm6nSI6g1HmbBK,0.589,0.47,4,-5.32,1,0.028,0.166,1.45E-06,0.112,0.102,119.386,403920,3
142,,Bottoms Up (feat. Nicki Minaj),,"['Trey Songz', 'Nicki Minaj']",4AYX69oFP3UOS1CFmV9UfO,0.844,0.601,1,-5.283,1,0.157,0.0205,0,0.385,0.331,73.989,242013,4
143,,Did It On’em,,['Nicki Minaj'],6Slt6WiWnriaqCb8xXb2ZT,0.562,0.414,7,-7.032,1,0.349,0.0445,0,0.204,0.474,155.826,212347,4
144,,"El Ratón y el Queso (feat. El Millonario, Vida Baja, Cachorro, Wichi & Big Man)",,"['Cartel De Santa', 'El Millonario', 'Vida Baja', 'Cachorro', 'Wichi', 'Big Man']",0cZauExMq5UUsra2dM6g3c,0.733,0.885,1,-4.071,1,0.138,0.00398,0,0.364,0.597,90.001,505760,4
145,,The Story Of Us,,['Taylor Swift'],19tHCfzUSoy5HkpxcmbA0A,0.543,0.818,4,-3.611,1,0.0398,0.00478,0.000368,0.0357,0.683,139.898,265667,4
146,,Down with the Sickness,,['Disturbed'],4ImIJRZNJhNQLLdUFSYJoS,0.649,0.896,10,-2.704,0,0.056,0.000319,1.19E-05,0.102,0.924,90.009,278707,4
147,,Hey Daddy (Daddy's Home),,['Usher'],030OCtLMrljNhp8OWHBWW3,0.59,0.698,11,-4.262,1,0.0286,0.000176,0,0.107,0.352,95.975,224093,4
148,,Instant Karma! (We All Shine On) - Remastered 2010,,"['John Lennon', 'Yoko Ono']",2BkXpZSvPoUDMLI2Xw9kAL,0.628,0.931,9,-9.973,1,0.0968,0.000689,0.00146,0.0997,0.144,119.976,200653,4
149,,Perasmena Xehasmena (Weina al Zeina),,['Katy Garbi'],5t2tgbbL7g1vxi6US7ptCW,0.754,0.759,4,-6.771,0,0.0459,0.376,0,0.386,0.961,140.16,222693,4
150,,Never Gonna Give You Up,,['The Black Keys'],4qjqO5m5e5vebk9upd7xUU,0.557,0.665,6,-6.19,0,0.0328,0.324,0.000281,0.0713,0.437,75.805,218987,4
151,,Good King Moggle Mog XII,,['Masayoshi Soken'],6mZu7lmAlljlryLyXdQBsi,0.254,0.478,5,-10.037,0,0.0416,0.599,0.0791,0.571,0.171,180.621,337904,4
152,,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",,"['DJ Khaled', 'Ludacris', 'T-Pain', 'Snoop Dogg', 'Rick Ross']",12PNcnMsjsZ3eHm62t8hiy,0.545,0.781,10,-3.616,1,0.185,0.0139,0,0.161,0.277,150.097,232507,4
153,,We Aite (Wake Your Mind Up),,['Kid Cudi'],5SgMhs9A3PSkJd0ruJwUsI,0.49,0.528,9,-8.638,1,0.0342,0.386,0.876,0.212,0.44,137.983,86613,4
154,,S&M,,['Rihanna'],7ySUcLPVX7KudhnmNcgY2D,0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972,243600,4
155,,I Can't Stop,,['Flux Pavilion'],5WSL7UTa38jMWoBzObD4BD,0.524,0.601,0,-13.399,0,0.0335,0.00108,0.601,0.398,0.314,139.972,305786,4
156,,That's All She Wrote,,"['T.I.', 'Eminem']",6XAA7T9VHcqKQSzjmXAJ8o,0.496,0.785,7,-3.472,1,0.306,0.0328,0,0.0941,0.357,170.02,318360,4
157,,Big Time Rush,,['Big Time Rush'],5lEsM6qpuzuZwij6jIZPvP,0.599,0.888,11,-2.931,0,0.0514,0.0273,0,0.28,0.833,121.05,197587,4
158,,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",,['Mandy Moore'],03xWMkKEbeO4SnylA53ipj,0.673,0.42,4,-7.581,1,0.0317,0.112,0,0.0897,0.385,108.066,152333,4
159,,Nothin' on You (feat. Bruno Mars),,"['B.o.B', 'Bruno Mars']",59dLtGBS26x7kc0rHbaPrq,0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,268320,4
160,,La Vuelta Al Mundo,,['Calle 13'],1jlKdNbOA90rjnt88GJnwO,0.748,0.538,0,-9.943,1,0.222,0.159,1.62E-06,0.167,0.779,124.974,234133,4
161,,Ridin' Solo,,['Jason Derulo'],7ksYJ95P5vP87A0GH34CIk,0.442,0.83,9,-4.02,1,0.146,0.128,0,0.129,0.578,89.338,215747,4
162,,Super Bass,,['Nicki Minaj'],3hlksXnvbKogFdPbpO9vel,0.723,0.86,11,-4.357,1,0.203,0.271,4.56E-06,0.598,0.667,126.979,200013,4
163,,Some Kind of Nature (feat. Lou Reed),,"['Gorillaz', 'Lou Reed']",4M88Wd7Aps5LGRWMOC7gSH,0.769,0.75,10,-5.092,1,0.0304,0.115,0.0208,0.0909,0.942,97.229,179867,4
164,,Zombie Slide,,['Insane Clown Posse'],1u6dNbB16GVIkCbORJf4xp,0.86,0.871,11,-4.045,0,0.0718,0.0366,0,0.587,0.732,109.944,207293,4
165,,Sparks Fly,,['Taylor Swift'],6d9IiDcFxtFVIvt9pCqyGH,0.605,0.787,5,-3.002,1,0.0308,0.0396,1.42E-06,0.163,0.374,114.987,260933,4
166,,Flyin' High (feat. Zac Brown),,"['Kid Rock', 'Zac Brown']",3snsImCMTvsx4LuCdbP2Jr,0.517,0.771,2,-3.899,1,0.0384,0.146,1.97E-06,0.111,0.85,148.78,242880,4
167,,Ughh(She Nasty),,['Big Hooch'],2OmiwB4h9a9sATzzrTQ7nP,0.745,0.767,7,-4.829,1,0.287,0.196,0,0.467,0.699,139.871,307015,4
168,,Prelude to FINAL FANTASY XIII,,['Masashi Hamauzu'],0h3WRzY4IIklgsFBBKhbwW,0.263,0.36,2,-9.952,1,0.0303,0.00135,0.866,0.111,0.0366,90,175480,4
169,,Long Hot Summer Day,,['Turnpike Troubadours'],0kOG4bwpKgRlcJw1NA6csR,0.476,0.652,9,-5.783,1,0.0277,0.0981,0,0.0923,0.557,145.356,252480,4
170,,Grove St. Party (feat. Kebo Gotti),,"['Waka Flocka Flame', 'Kebo Gotti']",2e9EZ2V5QGGZPMJacO3y0Y,0.705,0.702,0,-4.783,0,0.108,0.138,0,0.364,0.771,140.059,250493,4
171,,Welcome to the Family,,['Avenged Sevenfold'],0jqblvsI9LBY4irmLVqqEO,0.567,0.946,2,-3.973,0,0.0935,0.00267,0,0.0567,0.699,94.985,245573,4
172,,Si No Le Contesto,,['Plan B'],3XaWuYsTtnkzCSBr0RmROc,0.846,0.747,1,-5.074,0,0.0533,0.0947,0,0.159,0.517,95.003,220057,4
173,,Quien Pompo,,['Chico Che y La Crisis'],6DaxTXoIiLM4yp12dftr6a,0.723,0.729,0,-12.985,1,0.141,0.732,0,0.143,0.961,140.738,142213,4
174,,Best I Ever Had,,['Drake'],1GxHeBvQ9935Dd3cSfsfBa,0.431,0.894,5,-2.673,0,0.33,0.0951,0,0.188,0.605,162.161,258760,4
175,,Kiss My Country Ass,,['Blake Shelton'],6VKjdUk3JEbeBXv1IusK5M,0.5,0.87,7,-3.282,1,0.0368,0.0384,0,0.13,0.687,90.001,252893,4
176,,Last Friday Night (T.G.I.F.),,['Katy Perry'],3avYqdwHKEq8beXbeWCKqJ,0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01E-05,0.667,0.72,126.023,230733,4
177,,Billionaire (feat. Bruno Mars),,"['Travie McCoy', 'Bruno Mars']",2qPUnoasNe4Ep43emVXEig,0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,211160,4
178,,Love The Way You Lie,,"['Eminem', 'Rihanna']",15JINEqzVMv3SvJTAXAKED,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,263373,4
179,,Hermit the Frog,,['MARINA'],4Zcz6saEkOII3PlXd9gN3o,0.609,0.679,0,-4.545,1,0.0312,0.243,0,0.199,0.487,122.034,215960,4
180,,Blow Me Away - Soundtrack Version,,['Breaking Benjamin'],5JBH2osD5Y5AneMKPOfY1s,0.539,0.96,5,-3.484,1,0.0535,0.00064,0.000899,0.113,0.471,99.135,205680,4
181,,Never Grow Up,,['Taylor Swift'],1wJL1A0QUHJPf2cm7tsrdw,0.714,0.305,2,-8.837,1,0.0305,0.819,0,0.174,0.554,124.91,290467,4
182,,Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1,,"['Frédéric Chopin', 'Luis Fernando Pérez']",7n92QzQomRCLlciO14X0kd,0.387,0.0451,3,-24.698,1,0.0364,0.99,0.913,0.112,0.071,61.494,268427,4
183,,Blah Blah Blah (feat. 3OH!3),,"['Kesha', '3OH!3']",7lWUJpax919G4JdaFEVmCy,0.752,0.836,10,-3.173,1,0.115,0.0843,0.000425,0.424,0.519,120.003,172053,4
184,,Mary Jane,,['Scarface'],52VpJGxfpghObsAtML7kaN,0.609,0.603,2,-6.747,1,0.183,0.0184,0,0.0698,0.359,79.058,189667,4
185,,Happy Xmas (War Is Over) - Remastered 2010,,"['John Lennon', 'Yoko Ono']",27RYrbL6S02LNVhDWVl38b,0.321,0.64,2,-10.023,1,0.0324,0.28,0,0.718,0.414,146.172,214333,3
186,,"Nocturne No.1 in B flat minor, Op.9 No.1",,"['Frédéric Chopin', 'Nelson Freire']",7vIJwiFD2FKiulXzCDMvc4,0.342,0.0179,1,-24.846,1,0.0387,0.982,0.906,0.0831,0.0382,61.757,334053,4
187,,All Of The Lights - Album Version (Edited),,['Kanye West'],7zbDSQelDmlaEhUDnLMViZ,0.547,0.794,1,-3.28,1,0.0596,0.0632,4.88E-05,0.196,0.243,142.138,299600,4
188,,Livin' On Love,,['Alan Jackson'],26iYJEimPCE0ozDlpj0UFN,0.705,0.669,9,-5.974,1,0.0262,0.163,3.41E-06,0.0966,0.673,118.539,228733,4
189,,Dancing On My Own,,['Robyn'],3Rc2ajBMInxeNGVkMPC92Y,0.678,0.871,6,-4.781,1,0.0342,0.0587,0.249,0.0928,0.28,117.029,285973,4
190,,Set 'Em Up Joe,,['Jamey Johnson'],72bYRsbeXkOLOWfbppe8qS,0.606,0.51,2,-10.566,1,0.055,0.186,0.000411,0.373,0.349,127.689,167627,4
191,,Boyfriend,,['Big Time Rush'],1rKBOL9kJfX1Y4C3QaOvRH,0.614,0.857,1,-4.171,0,0.111,0.0987,0,0.177,0.677,164.146,201040,4
192,,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",,"['Maroon 5', 'Christina Aguilera']",7LcfRTgAVTs5pQGEQgUEzN,0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,201160,4
193,,Plastic Beach (feat. Mick Jones and Paul Simonon),,"['Gorillaz', 'Mick Jones', 'Paul Simonon']",2nZ33CKRbgpJQJJQKHuGXb,0.537,0.893,0,-5.459,1,0.0893,0.00252,0.0211,0.0636,0.499,183.78,227213,4
194,,Rocketeer,,"['Far East Movement', 'Ryan Tedder', 'Ruff Loaderz']",45sDIKapDyxPl307QpEAwl,0.664,0.845,4,-6.115,0,0.0461,0.181,0,0.267,0.357,96.005,211253,4
195,,Que Ganas,,['Cardenales De Nuevo León'],4o8Fwj3jp9MgOaXDzsEnY2,0.576,0.561,0,-7.502,1,0.068,0.159,0,0.119,0.944,202.206,199307,4
196,,You Don't Know Her Like I Do,,['Brantley Gilbert'],4WnY4W5KrqglCdIus8X9Bo,0.49,0.716,4,-6.681,1,0.0441,0.022,0.00048,0.0526,0.288,74.988,286520,4
197,,Guess Who's Back,,"['Scarface', 'JAY-Z', 'Beanie Sigel']",27dUo79lgLEy4Rk5w3UvSL,0.742,0.788,1,-9.197,1,0.31,0.00961,0.105,0.0864,0.848,85.835,241573,4
198,,Dirt Road Anthem,,['Jason Aldean'],2qYsSHsYkihWx043HVJQRV,0.68,0.741,2,-5.055,1,0.0357,0.347,1.87E-06,0.117,0.635,127.024,229400,4
199,,Alors on danse - Radio Edit,,['Stromae'],2GYHyAoLWpkxLVa4oYTVko,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067,4
